Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEA1QA,2022.09,254181,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Actual,,
BDCQ.SEA1QS,2011.06,195982,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2011.09,197655,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2011.12,199269,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2012.03,198554,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2012.06,201120,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2012.09,200942,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2012.12,202584,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2013.03,201568,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2013.06,204548,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2013.09,204361,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2013.12,205060,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2014.03,205974,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2014.06,208733,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2014.09,208762,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2014.12,207787,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2015.03,207718,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2015.06,212290,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2015.09,212906,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2015.12,214428,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2016.03,212636,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2016.06,216059,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2016.09,216340,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2016.12,218821,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2017.03,217753,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2017.06,220946,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2017.09,221147,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2017.12,222950,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2018.03,222710,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2018.06,224439,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2018.09,225374,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2018.12,226461,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2019.03,226096,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2019.06,229053,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2019.09,231233,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2019.12,236208,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2020.03,235945,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2020.06,236525,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2020.09,238713,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2020.12,240504,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2021.03,244167,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2021.06,245348,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2021.09,251816,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2021.12,254592,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2022.03,252744,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2022.06,254550,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QS,2022.09,254181,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Seasonally adjusted,,
BDCQ.SEA1QT,2011.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2011.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2011.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2012.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2012.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2012.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2012.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2013.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2013.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2013.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2013.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2014.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2014.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2014.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2014.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2015.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2015.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2015.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2015.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2016.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2016.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2016.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2016.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2017.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2017.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2017.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2017.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2018.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2018.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2018.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2018.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2019.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2019.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2019.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2019.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2020.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2020.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2020.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2020.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2021.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2021.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2021.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2021.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2022.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2022.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1QT,2022.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Health Care and Social Assistance,Trend,,
BDCQ.SEA1RA,2011.06,35520,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Arts and Recreation Services,Actual,,
BDCQ.SEA1RA,2011.09,36821,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Arts and Recreation Services,Actual,,
BDCQ.SEA1RA,2011.12,37101,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Arts and Recreation Services,Actual,,
BDCQ.SEA1RA,2012.03,35796,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Arts and Recreation Services,Actual,,
BDCQ.SEA1RA,2012.06,35008,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Arts and Recreation Services,Actual,,
BDCQ.SEA1RA,2012.09,35652,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Arts and Recreation Services,Actual,,
BDCQ.SEA1RA,2012.12,35301,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Arts and Recreation Services,Actual,,
